,node_id,node_index,iteration,current_vector
721,5738236468,85667,2,"  (65808, 0)	0.08333333333333333
  (71827, 0)	0.08333333333333333
  (77416, 0)	0.08333333333333333
  (85667, 0)	0.25"
722,5738236468,85667,3,"  (65375, 0)	0.027777777777777776
  (66289, 0)	0.027777777777777776
  (66841, 0)	0.027777777777777776
  (68699, 0)	0.125
  (68707, 0)	0.027777777777777776
  (68713, 0)	0.027777777777777776
  (85666, 0)	0.08333333333333333"
723,5738236468,85667,4,"  (65808, 0)	0.06018518518518518
  (66613, 0)	0.009259259259259259
  (68273, 0)	0.009259259259259259
  (68284, 0)	0.009259259259259259
  (68697, 0)	0.009259259259259259
  (68707, 0)	0.009259259259259259
  (68711, 0)	0.009259259259259259
  (68713, 0)	0.009259259259259259
  (68714, 0)	0.027777777777777776
  (68717, 0)	0.027777777777777776
  (71827, 0)	0.06018518518518518
  (71832, 0)	0.013888888888888888
  (77416, 0)	0.07870370370370369
  (85667, 0)	0.125"
724,5738236468,85667,5,"  (65375, 0)	0.0324074074074074
  (66289, 0)	0.026234567901234566
  (66841, 0)	0.027777777777777776
  (68278, 0)	0.0030864197530864196
  (68279, 0)	0.0030864197530864196
  (68281, 0)	0.009259259259259259
  (68285, 0)	0.004629629629629629
  (68696, 0)	0.0030864197530864196
  (68699, 0)	0.08101851851851852
  (68707, 0)	0.032407407407407406
  (68713, 0)	0.032407407407407406
  (68714, 0)	0.009259259259259259
  (68715, 0)	0.009259259259259259
  (68716, 0)	0.0030864197530864196
  (68717, 0)	0.009259259259259259
  (70383, 0)	0.0030864197530864196
  (71267, 0)	0.004629629629629629
  (71827, 0)	0.006172839506172839
  (77264, 0)	0.0030864197530864196
  (77266, 0)	0.0030864197530864196
  (85666, 0)	0.07870370370370369
  (88247, 0)	0.0030864197530864196"
725,5795232928,69018,1,"  (65027, 0)	0.3333333333333333
  (65070, 0)	0.3333333333333333
  (72570, 0)	0.25"
726,5795232928,69018,2,"  (65157, 0)	0.1111111111111111
  (69018, 0)	0.3055555555555555
  (69982, 0)	0.3333333333333333
  (72569, 0)	0.08333333333333333
  (72571, 0)	0.08333333333333333
  (83177, 0)	0.1111111111111111
  (87209, 0)	0.1111111111111111
  (87213, 0)	0.0625"
727,5795232928,69018,3,"  (65027, 0)	0.1759259259259259
  (65070, 0)	0.24999999999999997
  (65157, 0)	0.027777777777777776
  (69008, 0)	0.08333333333333333
  (69016, 0)	0.08333333333333333
  (69984, 0)	0.027777777777777776
  (72568, 0)	0.1111111111111111
  (72569, 0)	0.037037037037037035
  (72570, 0)	0.13368055555555552
  (83167, 0)	0.037037037037037035
  (83176, 0)	0.037037037037037035
  (87202, 0)	0.037037037037037035
  (87210, 0)	0.1111111111111111
  (87212, 0)	0.0625
  (87216, 0)	0.020833333333333332
  (87217, 0)	0.020833333333333332"
728,5795232928,69018,4,"  (65027, 0)	0.009259259259259259
  (65157, 0)	0.10802469135802467
  (68995, 0)	0.006944444444444444
  (69012, 0)	0.012345679012345678
  (69015, 0)	0.012345679012345678
  (69018, 0)	0.18653549382716045
  (69020, 0)	0.009259259259259259
  (69982, 0)	0.24999999999999997
  (69984, 0)	0.012345679012345678
  (69985, 0)	0.027777777777777776
  (70183, 0)	0.006944444444444444
  (72568, 0)	0.027777777777777776
  (72569, 0)	0.06307870370370369
  (72570, 0)	0.009259259259259259
  (72571, 0)	0.10011574074074073
  (83107, 0)	0.012345679012345678
  (83177, 0)	0.08333333333333331
  (83181, 0)	0.012345679012345678
  (86784, 0)	0.012345679012345678
  (87209, 0)	0.13271604938271603
  (87213, 0)	0.05946180555555555
  (87215, 0)	0.013888888888888888
  (99981, 0)	0.020833333333333332"
729,5795232928,69018,5,"  (65027, 0)	0.12596450617283947
  (65070, 0)	0.18975051440329213
  (65157, 0)	0.03337191358024691
  (68992, 0)	0.0023148148148148147
  (69001, 0)	0.0023148148148148147
  (69006, 0)	0.004115226337448559
  (69008, 0)	0.10011574074074073
  (69016, 0)	0.10011574074074073
  (69018, 0)	0.006172839506172839
  (69021, 0)	0.004115226337448559
  (69984, 0)	0.0326003086419753
  (69985, 0)	0.012345679012345678
  (70183, 0)	0.0030864197530864196
  (72555, 0)	0.0030864197530864196
  (72568, 0)	0.10802469135802467
  (72569, 0)	0.04320987654320987
  (72570, 0)	0.1022979359567901
  (72571, 0)	0.0030864197530864196
  (72572, 0)	0.012345679012345678
  (83124, 0)	0.004115226337448559
  (83160, 0)	0.004115226337448559
  (83167, 0)	0.03497942386831275
  (83176, 0)	0.03600823045267489
  (83177, 0)	0.0030864197530864196
  (83189, 0)	0.004115226337448559
  (83211, 0)	0.004115226337448559
  (87192, 0)	0.0030864197530864196
  (87202, 0)	0.052469135802469126
  (87210, 0)	0.13271604938271603
  (87212, 0)	0.05946180555555555
  (87213, 0)	0.0023148148148148147
  (87214, 0)	0.004629629629629629
  (87216, 0)	0.03139467592592592
  (87217, 0)	0.026765046296296294
  (87379, 0)	0.0023148148148148147
  (87381, 0)	0.0023148148148148147
  (87404, 0)	0.0023148148148148147
  (88197, 0)	0.0030864197530864196
  (94876, 0)	0.0030864197530864196
  (95823, 0)	0.012345679012345678
  (98328, 0)	0.012345679012345678"
730,3342343843,79450,1,"  (71660, 0)	0.3333333333333333
  (76975, 0)	0.3333333333333333
  (79449, 0)	0.3333333333333333"
731,3342343843,79450,2,"  (71658, 0)	0.1111111111111111
  (77223, 0)	0.1111111111111111
  (79448, 0)	0.3333333333333333
  (79450, 0)	0.3333333333333333
  (79452, 0)	0.1111111111111111
  (87062, 0)	0.1111111111111111
  (87104, 0)	0.3333333333333333"
732,3342343843,79450,3,"  (65392, 0)	0.027777777777777776
  (71656, 0)	0.037037037037037035
  (71659, 0)	0.037037037037037035
  (71660, 0)	0.25925925925925924
  (76959, 0)	0.1111111111111111
  (76975, 0)	0.18518518518518517
  (79449, 0)	0.25925925925925924
  (79451, 0)	0.037037037037037035
  (87059, 0)	0.037037037037037035
  (87060, 0)	0.037037037037037035
  (96021, 0)	0.037037037037037035"
733,3342343843,79450,4,"  (65198, 0)	0.012345679012345678
  (66752, 0)	0.009259259259259259
  (68749, 0)	0.012345679012345678
  (71657, 0)	0.037037037037037035
  (71658, 0)	0.1111111111111111
  (77222, 0)	0.009259259259259259
  (77223, 0)	0.10802469135802469
  (77513, 0)	0.012345679012345678
  (79421, 0)	0.009259259259259259
  (79448, 0)	0.25925925925925924
  (79450, 0)	0.2345679012345679
  (79452, 0)	0.1111111111111111
  (87061, 0)	0.037037037037037035
  (87062, 0)	0.08641975308641975
  (87063, 0)	0.012345679012345678
  (87095, 0)	0.009259259259259259
  (87103, 0)	0.037037037037037035
  (87104, 0)	0.25925925925925924
  (87105, 0)	0.012345679012345678
  (87108, 0)	0.012345679012345678
  (87120, 0)	0.037037037037037035
  (87146, 0)	0.012345679012345678"
734,3342343843,79450,5,"  (65392, 0)	0.033950617283950615
  (66582, 0)	0.0030864197530864196
  (68749, 0)	0.004115226337448559
  (71655, 0)	0.0030864197530864196
  (71656, 0)	0.06172839506172839
  (71659, 0)	0.04526748971193416
  (71660, 0)	0.2016460905349794
  (71662, 0)	0.004115226337448559
  (71823, 0)	0.012345679012345678
  (76959, 0)	0.10802469135802469
  (76975, 0)	0.14300411522633744
  (77221, 0)	0.009259259259259259
  (77225, 0)	0.0030864197530864196
  (77512, 0)	0.012345679012345678
  (77513, 0)	0.004115226337448559
  (79422, 0)	0.0030864197530864196
  (79449, 0)	0.2016460905349794
  (79451, 0)	0.05246913580246913
  (79557, 0)	0.0030864197530864196
  (79561, 0)	0.0030864197530864196
  (79562, 0)	0.0023148148148148147
  (87059, 0)	0.037037037037037035
  (87060, 0)	0.04526748971193415
  (87064, 0)	0.012345679012345678
  (87065, 0)	0.012345679012345678
  (87096, 0)	0.009259259259259259
  (87106, 0)	0.012345679012345678
  (87107, 0)	0.012345679012345678
  (87109, 0)	0.012345679012345678
  (87110, 0)	0.004115226337448559
  (87112, 0)	0.004115226337448559
  (87147, 0)	0.012345679012345678
  (96021, 0)	0.04526748971193416
  (99113, 0)	0.009259259259259259"
735,5755067273,70296,1,"  (70298, 0)	0.3333333333333333"
736,5755067273,70296,2,"  (70295, 0)	0.1111111111111111
  (70296, 0)	0.3333333333333333
  (70297, 0)	0.3333333333333333"
737,5755067273,70296,3,"  (70294, 0)	0.1111111111111111
  (70298, 0)	0.25925925925925924
  (70309, 0)	0.037037037037037035"
738,5755067273,70296,4,"  (70293, 0)	0.012345679012345678
  (70295, 0)	0.13580246913580246
  (70296, 0)	0.25925925925925924
  (70297, 0)	0.25925925925925924
  (70310, 0)	0.012345679012345678"
739,5755067273,70296,5,"  (70290, 0)	0.006172839506172839
  (70294, 0)	0.13580246913580246
  (70298, 0)	0.21810699588477364
  (70303, 0)	0.004115226337448559
  (70309, 0)	0.053497942386831275
  (70312, 0)	0.008230452674897118"
740,4901194421,76737,1,"  (67413, 0)	0.5"
741,4901194421,76737,2,"  (67397, 0)	0.5
  (76737, 0)	0.5"
742,4901194421,76737,3,"  (67411, 0)	0.25
  (67413, 0)	0.25
  (99209, 0)	0.25"
743,4901194421,76737,4,"  (67395, 0)	0.25
  (67396, 0)	0.125
  (67397, 0)	0.25
  (67410, 0)	0.08333333333333333
  (76737, 0)	0.25"
744,4901194421,76737,5,"  (67271, 0)	0.03125
  (67411, 0)	0.16666666666666666
  (67412, 0)	0.027777777777777776
  (67413, 0)	0.125
  (76728, 0)	0.0625
  (86864, 0)	0.027777777777777776
  (99209, 0)	0.125"
745,5750716471,32603,1,"  (37278, 0)	1.0
  (54189, 0)	0.3333333333333333"
746,5750716471,32603,2,"  (32603, 0)	0.16666666666666666
  (37037, 0)	0.5
  (45779, 0)	0.5
  (54191, 0)	0.3333333333333333
  (54193, 0)	0.1111111111111111"
747,5750716471,32603,3,"  (37099, 0)	0.5
  (37275, 0)	0.25
  (37278, 0)	0.16666666666666666
  (54189, 0)	0.2037037037037037
  (54190, 0)	0.3055555555555556
  (54192, 0)	0.1111111111111111"
748,5750716471,32603,4,"  (32603, 0)	0.10185185185185185
  (37037, 0)	0.08333333333333333
  (37100, 0)	0.125
  (40132, 0)	0.5
  (45779, 0)	0.3333333333333333
  (54191, 0)	0.2037037037037037
  (54193, 0)	0.20679012345679013
  (54194, 0)	0.1527777777777778"
749,5750716471,32603,5,"  (37099, 0)	0.08333333333333333
  (37101, 0)	0.0625
  (37275, 0)	0.41666666666666663
  (37278, 0)	0.10185185185185185
  (40131, 0)	0.09259259259259259
  (45778, 0)	0.25
  (54189, 0)	0.17078189300411523
  (54190, 0)	0.2700617283950617
  (54192, 0)	0.20679012345679013
  (54195, 0)	0.1527777777777778"
750,366373152,69020,1,"  (83167, 0)	0.3333333333333333
  (87192, 0)	0.3333333333333333
  (88197, 0)	0.3333333333333333
  (94876, 0)	0.3333333333333333"
751,366373152,69020,2,"  (69019, 0)	0.1111111111111111
  (69020, 0)	0.3333333333333333
  (83107, 0)	0.1111111111111111
  (83177, 0)	0.1111111111111111
  (87193, 0)	0.3333333333333333
  (87194, 0)	0.1111111111111111
  (87798, 0)	0.1111111111111111
  (87833, 0)	0.16666666666666666
  (94877, 0)	0.3333333333333333"
752,366373152,69020,3,"  (65027, 0)	0.037037037037037035
  (66940, 0)	0.1388888888888889
  (69017, 0)	0.037037037037037035
  (72521, 0)	0.037037037037037035
  (72524, 0)	0.037037037037037035
  (83124, 0)	0.037037037037037035
  (83160, 0)	0.037037037037037035
  (83167, 0)	0.18518518518518517
  (83176, 0)	0.037037037037037035
  (87192, 0)	0.25925925925925924
  (87195, 0)	0.1111111111111111
  (87798, 0)	0.05555555555555555
  (88197, 0)	0.14814814814814814
  (92346, 0)	0.037037037037037035
  (94876, 0)	0.25925925925925924"
753,366373152,69020,4,"  (65157, 0)	0.012345679012345678
  (66940, 0)	0.027777777777777776
  (69013, 0)	0.012345679012345678
  (69014, 0)	0.037037037037037035
  (69018, 0)	0.012345679012345678
  (69019, 0)	0.1111111111111111
  (69020, 0)	0.21296296296296297
  (70184, 0)	0.009259259259259259
  (72523, 0)	0.037037037037037035
  (72524, 0)	0.018518518518518517
  (72525, 0)	0.012345679012345678
  (72529, 0)	0.012345679012345678
  (83107, 0)	0.08641975308641975
  (83112, 0)	0.012345679012345678
  (83158, 0)	0.046296296296296294
  (83159, 0)	0.037037037037037035
  (83161, 0)	0.018518518518518517
  (83177, 0)	0.08641975308641975
  (83181, 0)	0.012345679012345678
  (86784, 0)	0.012345679012345678
  (87193, 0)	0.25925925925925924
  (87194, 0)	0.13580246913580246
  (87797, 0)	0.037037037037037035
  (87798, 0)	0.06172839506172839
  (87833, 0)	0.07407407407407407
  (88197, 0)	0.018518518518518517
  (92347, 0)	0.037037037037037035
  (94877, 0)	0.25925925925925924
  (94900, 0)	0.037037037037037035"
754,366373152,69020,5,"  (65027, 0)	0.037037037037037035
  (65070, 0)	0.004115226337448559
  (66940, 0)	0.06790123456790123
  (69005, 0)	0.004115226337448559
  (69017, 0)	0.053497942386831275
  (69020, 0)	0.004629629629629629
  (69021, 0)	0.004115226337448559
  (70184, 0)	0.0030864197530864196
  (72521, 0)	0.05246913580246913
  (72522, 0)	0.004115226337448559
  (72523, 0)	0.018518518518518517
  (72524, 0)	0.037037037037037035
  (72525, 0)	0.009259259259259259
  (72555, 0)	0.0030864197530864196
  (72568, 0)	0.012345679012345678
  (72569, 0)	0.004115226337448559
  (72570, 0)	0.0030864197530864196
  (72572, 0)	0.012345679012345678
  (72665, 0)	0.0030864197530864196
  (73212, 0)	0.0030864197530864196
  (83111, 0)	0.012345679012345678
  (83124, 0)	0.04526748971193415
  (83125, 0)	0.004115226337448559
  (83158, 0)	0.009259259259259259
  (83160, 0)	0.04732510288065843
  (83162, 0)	0.023148148148148147
  (83163, 0)	0.015432098765432098
  (83167, 0)	0.1286008230452675
  (83176, 0)	0.037037037037037035
  (83189, 0)	0.004115226337448559
  (83211, 0)	0.004115226337448559
  (87192, 0)	0.20267489711934153
  (87195, 0)	0.13580246913580246
  (87196, 0)	0.004115226337448559
  (87798, 0)	0.037037037037037035
  (87833, 0)	0.009259259259259259
  (88197, 0)	0.09156378600823045
  (89073, 0)	0.009259259259259259
  (92346, 0)	0.06172839506172839
  (94876, 0)	0.19444444444444442
  (95823, 0)	0.012345679012345678
  (98862, 0)	0.023148148148148147"
755,3342343879,21778,1,"  (21773, 0)	0.3333333333333333
  (21776, 0)	0.3333333333333333
  (21781, 0)	0.3333333333333333
  (21786, 0)	0.3333333333333333"
756,3342343879,21778,2,"  (21772, 0)	0.1111111111111111
  (21774, 0)	0.3333333333333333
  (21775, 0)	0.1111111111111111
  (21777, 0)	0.1111111111111111
  (21778, 0)	0.3333333333333333
  (21782, 0)	0.08333333333333333
  (21787, 0)	0.3333333333333333
  (24145, 0)	0.1111111111111111
  (24147, 0)	0.1111111111111111"
757,3342343879,21778,3,"  (21771, 0)	0.037037037037037035
  (21772, 0)	0.037037037037037035
  (21773, 0)	0.25925925925925924
  (21775, 0)	0.07407407407407407
  (21776, 0)	0.18518518518518517
  (21777, 0)	0.06481481481481481
  (21781, 0)	0.25925925925925924
  (21782, 0)	0.027777777777777776
  (21783, 0)	0.027777777777777776
  (21784, 0)	0.037037037037037035
  (21786, 0)	0.17592592592592593
  (21794, 0)	0.037037037037037035
  (24144, 0)	0.1111111111111111
  (24146, 0)	0.1111111111111111
  (31528, 0)	0.08333333333333333"
758,3342343879,21778,4,"  (21770, 0)	0.037037037037037035
  (21771, 0)	0.012345679012345678
  (21772, 0)	0.12345679012345678
  (21773, 0)	0.012345679012345678
  (21774, 0)	0.25925925925925924
  (21775, 0)	0.09567901234567901
  (21776, 0)	0.046296296296296294
  (21777, 0)	0.09567901234567901
  (21778, 0)	0.2199074074074074
  (21782, 0)	0.08796296296296295
  (21783, 0)	0.009259259259259259
  (21785, 0)	0.009259259259259259
  (21786, 0)	0.009259259259259259
  (21787, 0)	0.25925925925925924
  (21790, 0)	0.037037037037037035
  (24141, 0)	0.037037037037037035
  (24143, 0)	0.012345679012345678
  (24145, 0)	0.10802469135802469
  (24147, 0)	0.13580246913580246
  (24218, 0)	0.009259259259259259
  (28653, 0)	0.012345679012345678
  (31528, 0)	0.027777777777777776
  (31533, 0)	0.037037037037037035"
759,3342343879,21778,5,"  (21770, 0)	0.012345679012345678
  (21771, 0)	0.06584362139917695
  (21772, 0)	0.04012345679012345
  (21773, 0)	0.20087448559670779
  (21774, 0)	0.012345679012345678
  (21775, 0)	0.08847736625514402
  (21776, 0)	0.13708847736625512
  (21777, 0)	0.07664609053497941
  (21778, 0)	0.016975308641975308
  (21781, 0)	0.20498971193415635
  (21782, 0)	0.035493827160493825
  (21783, 0)	0.03549382716049382
  (21784, 0)	0.0699588477366255
  (21785, 0)	0.0030864197530864196
  (21786, 0)	0.13863168724279834
  (21791, 0)	0.0030864197530864196
  (21794, 0)	0.044238683127572016
  (24141, 0)	0.012345679012345678
  (24142, 0)	0.0030864197530864196
  (24144, 0)	0.10802469135802469
  (24145, 0)	0.0030864197530864196
  (24146, 0)	0.13580246913580246
  (24148, 0)	0.012345679012345678
  (24218, 0)	0.0030864197530864196
  (28631, 0)	0.009259259259259259
  (28632, 0)	0.0030864197530864196
  (28649, 0)	0.012345679012345678
  (28650, 0)	0.004115226337448559
  (28654, 0)	0.012345679012345678
  (31528, 0)	0.08796296296296295"
760,3138809740,88219,1,"  (88220, 0)	0.3333333333333333"
761,3138809740,88219,2,"  (71630, 0)	0.1111111111111111
  (88219, 0)	0.3333333333333333
  (88221, 0)	0.3333333333333333"
762,3138809740,88219,3,"  (70497, 0)	0.037037037037037035
  (88217, 0)	0.037037037037037035
  (88220, 0)	0.25925925925925924"
763,3138809740,88219,4,"  (71629, 0)	0.037037037037037035
  (71630, 0)	0.09876543209876543
  (87737, 0)	0.012345679012345678
  (88218, 0)	0.012345679012345678
  (88219, 0)	0.25925925925925924
  (88221, 0)	0.25925925925925924
  (89076, 0)	0.012345679012345678
  (92341, 0)	0.012345679012345678"
764,3138809740,88219,5,"  (65144, 0)	0.004115226337448559
  (65863, 0)	0.004115226337448559
  (70496, 0)	0.004115226337448559
  (70497, 0)	0.0411522633744856
  (70566, 0)	0.004115226337448559
  (71831, 0)	0.012345679012345678
  (88217, 0)	0.04938271604938271
  (88220, 0)	0.20576131687242796
  (92340, 0)	0.004115226337448559
  (92342, 0)	0.004115226337448559
  (92345, 0)	0.004115226337448559
  (99376, 0)	0.006172839506172839"
765,6772484893,67291,1,"  (70123, 0)	0.5
  (70124, 0)	0.5"
766,6772484893,67291,2,"  (65029, 0)	0.25
  (70124, 0)	0.25
  (99090, 0)	0.25"
767,6772484893,67291,3,"  (67284, 0)	0.125
  (70064, 0)	0.125
  (88260, 0)	0.125
  (99090, 0)	0.125
  (99091, 0)	0.125"
768,6772484893,67291,4,"  (67292, 0)	0.0625
  (69669, 0)	0.125
  (70138, 0)	0.0625
  (70462, 0)	0.041666666666666664
  (70464, 0)	0.041666666666666664
  (88260, 0)	0.0625
  (99089, 0)	0.0625
  (99090, 0)	0.0625
  (99091, 0)	0.0625
  (99092, 0)	0.0625"
769,6772484893,67291,5,"  (65029, 0)	0.03125
  (65209, 0)	0.0625
  (66886, 0)	0.013888888888888888
  (67284, 0)	0.020833333333333332
  (67290, 0)	0.013888888888888888
  (70007, 0)	0.125
  (70029, 0)	0.020833333333333332
  (70067, 0)	0.03125
  (70123, 0)	0.03125
  (70277, 0)	0.0625
  (70462, 0)	0.020833333333333332
  (70463, 0)	0.048611111111111105
  (88260, 0)	0.0625
  (99089, 0)	0.03125
  (99090, 0)	0.03125
  (99091, 0)	0.05208333333333333
  (99092, 0)	0.03125"
770,2280551548,76476,1,"  (65831, 0)	0.3333333333333333
  (76467, 0)	0.3333333333333333
  (76475, 0)	0.3333333333333333"
771,2280551548,76476,2,"  (76468, 0)	0.2222222222222222
  (76470, 0)	0.1111111111111111
  (76474, 0)	0.3333333333333333
  (76476, 0)	0.3333333333333333
  (82086, 0)	0.1111111111111111
  (88190, 0)	0.1111111111111111"
772,2280551548,76476,3,"  (65831, 0)	0.2222222222222222
  (67901, 0)	0.1111111111111111
  (69981, 0)	0.037037037037037035
  (76343, 0)	0.07407407407407407
  (76467, 0)	0.2222222222222222
  (76469, 0)	0.037037037037037035
  (76472, 0)	0.037037037037037035
  (76475, 0)	0.25925925925925924
  (99302, 0)	0.1111111111111111
  (99303, 0)	0.1111111111111111"
773,2280551548,76476,4,"  (65505, 0)	0.009259259259259259
  (65835, 0)	0.009259259259259259
  (76343, 0)	0.012345679012345678
  (76468, 0)	0.1728395061728395
  (76469, 0)	0.024691358024691357
  (76470, 0)	0.09876543209876543
  (76471, 0)	0.024691358024691357
  (76474, 0)	0.25925925925925924
  (76476, 0)	0.2345679012345679
  (82086, 0)	0.13580246913580246
  (82087, 0)	0.012345679012345678
  (82100, 0)	0.07407407407407407
  (88190, 0)	0.14814814814814814"
774,2280551548,76476,5,"  (65675, 0)	0.009259259259259259
  (65831, 0)	0.16872427983539093
  (67901, 0)	0.14814814814814814
  (69981, 0)	0.05246913580246913
  (70662, 0)	0.0030864197530864196
  (76343, 0)	0.0905349794238683
  (76344, 0)	0.008487654320987654
  (76455, 0)	0.004115226337448559
  (76466, 0)	0.0030864197530864196
  (76467, 0)	0.18518518518518517
  (76468, 0)	0.004115226337448559
  (76469, 0)	0.04526748971193415
  (76470, 0)	0.008230452674897118
  (76471, 0)	0.008230452674897118
  (76472, 0)	0.04423868312757201
  (76475, 0)	0.2098765432098765
  (76627, 0)	0.0023148148148148147
